Date,mmwr_week,location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,dist_per_100k,distributed_per_100k_5plus,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_5plus,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,admin_per_100k,admin_per_100k_5plus,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_5plus,administered_dose1_recip_5pluspop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_5plus,series_complete_5pluspop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_5plus,series_complete_moderna_5plus,series_complete_pfizer_5plus,series_complete_unk_manuf_5plus,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,additional_doses,additional_doses_vax_pct,additional_doses_12plus,additional_doses_12plus_vax_pct,additional_doses_18plus,additional_doses_18plus_vax_pct,additional_doses_50plus,additional_doses_50plus_vax_pct,additional_doses_65plus,additional_doses_65plus_vax_pct,additional_doses_moderna,additional_doses_pfizer,additional_doses_janssen,additional_doses_unk_manuf,second_booster,second_booster_50plus,second_booster_50plus_vax_pct,second_booster_65plus,second_booster_65plus_vax_pct,second_booster_janssen,second_booster_moderna,second_booster_pfizer,second_booster_unk_manuf
2022-06-06T00:00:00.000,23,NJ,22792555,979100,8195080,13618375,0,256610,272394,299179,328252,1544700,17594073,17592428,16983692,15808471,4094940,579014,6647687,10363587,3785,198083,210247,222931,227669,277522,18100418,8082997,91,8081413,95,7749306,95,7185604,95,1630956,95,6767394,76.2,6767186,80.9,6487433,85.2,5997468,86.4,1384018,93.8,518209,2330752,3916642,1791,518148,2330717,3916540,1781,518109,2330655,3636991,1678,517821,2329936,3148087,1624,93681,644104,645940,293,3275951,48.4,3268988,50.4,3128102,52.2,1882700,62,957008,69.1,1383617,1824777,67448,109,,413307,22,281314,29.4,647,210122,221560,13
2022-06-06T00:00:00.000,23,TX,63585835,2636800,22852980,38096055,0,219293,235460,263829,294432,1702780,47700375,47692636,45771964,42047303,10059639,1581114,17441650,28672286,5325,164507,176607,189916,194699,269390,46326389,21420935,73.9,21414601,79.3,20336012,84.4,18466005,85.5,3701271,95,17969147,62,17967639,66.5,17236588,71.5,15765541,73,3284795,88,1369671,6144611,10453616,1249,1369379,6144086,10452926,1248,1369194,6143734,9722456,1204,1367542,6138936,8257909,1154,180144,1556441,1547803,407,6997077,38.9,6978840,40.5,6714151,42.6,4124323,56.5,2166572,66,3027948,3866636,102226,267,,707982,17.2,481681,22.2,312,383648,368516,24
2022-06-06T00:00:00.000,23,PA,31734225,1538600,12152660,18042965,0,247885,262178,286370,312118,1325930,23550845,23545936,22803120,21488597,6874912,783970,9112351,13653071,1453,183962,194529,205776,211349,287249,23611387,10959926,85.6,10956381,90.5,10561214,95,9919199,95,2755519,95,8855068,69.2,8853684,73.1,8529554,77,8004516,78.7,2300557,95,727814,3168568,4957991,695,727757,3168441,4956792,694,727709,3168248,4632905,692,727202,3165984,4110689,641,91519,1081949,1126784,305,3833434,43.3,3824261,44.8,3692481,46.1,2544538,56.7,1482836,64.5,1672386,2099136,61828,84,,549361,21.6,404010,27.2,298,282883,286508,8
2022-06-06T00:00:00.000,23,AL,9952640,398100,4346260,5208280,0,202983,215947,237710,260890,1171120,6380381,6379874,6265519,5952938,1951160,178818,2782161,3418786,616,130127,138427,149646,156045,229592,6500349,3092171,63.1,3091721,67.1,3025522,72.3,2859129,74.9,819375,95,2522903,51.5,2522839,54.7,2478198,59.2,2346774,61.5,702424,82.7,166681,1037485,1318003,734,166672,1037481,1317952,734,166670,1037463,1273331,734,166580,1036973,1142492,729,37046,373106,291811,461,913547,36.2,912913,36.8,895899,38.2,676195,49.5,415379,59.1,448966,448458,15973,150,,98704,14.6,74504,17.9,211,56546,46224,10
2022-06-06T00:00:00.000,23,ID,3528390,158100,1383980,1986310,0,197440,211171,235948,263536,1213880,2547699,2547567,2477160,2293051,749589,88649,946857,1508272,3921,142563,152470,165651,171268,257883,2572772,1108309,62,1108216,66.3,1070130,71.6,992949,74.2,278337,95,994685,55.7,994636,59.5,961447,64.3,879336,65.7,254067,87.4,81866,332900,579032,887,81850,332892,579007,887,81847,332889,545833,878,81779,332684,464006,867,12306,117096,124318,347,429358,43.2,428668,44.6,415541,47.3,286500,60.5,174707,68.8,182273,240614,6345,126,,61248,21.4,46938,26.9,66,28468,34720,29
2022-06-06T00:00:00.000,23,IH2,3020995,108500,1331580,1580915,0,145044,0,0,0,0,2278710,2278130,2192348,2006902,414242,41367,1063854,1173317,172,109405,0,0,0,0,2278710,1104213,53,1103823,0,1055464,0,961407,0,180203,0,878028,42.2,877865,0,840892,0,764620,0,142016,0,38851,396578,442593,6,38825,396503,442531,6,38824,396488,405574,6,38779,396217,329618,6,3493,80401,58121,1,283872,32.3,283455,33.7,268703,35.1,161206,43.8,72954,51.4,135100,146288,2365,119,,28425,17.6,16345,22.4,10,14698,14874,21
2022-06-06T00:00:00.000,23,HI,3596480,124600,1353620,2118260,0,254012,270279,296958,322264,1339730,2992619,2990283,2880633,2687532,786873,71505,1100264,1820548,302,211362,224723,237851,240817,293119,3005314,1244136,87.9,1242018,93.3,1183925,95,1095484,95,272991,95,1113702,78.7,1112808,83.6,1061732,87.7,981601,88,249912,93.1,65599,367218,680865,20,65571,367168,680049,20,65569,367159,628984,20,65385,366323,549874,19,11781,109925,128199,7,581129,52.2,579058,54.5,553373,56.4,356453,71.8,199500,79.8,257797,317063,6264,5,,105952,29.7,73368,36.8,51,52467,56742,2
2022-06-06T00:00:00.000,23,IL,28376745,1169700,9878640,17328405,0,223936,237962,261831,287973,1388820,23071143,23052149,22141744,20624537,5609023,681946,8193745,14164527,30925,182067,193311,204301,209302,274517,23329811,9662377,76.3,9651332,80.9,9180715,84.7,8481795,86.1,1970800,95,8735170,68.9,8727327,73.2,8308519,76.7,7670499,77.8,1819659,89.1,624079,2828452,5273192,9447,624025,2828355,5265505,9442,624022,2828336,4846723,9438,621401,2820619,4219259,9220,83933,810956,920946,3824,4610322,52.8,4592497,55.3,4400303,57.4,2680310,69.9,1436967,79,1857497,2695729,55158,1938,,684225,25.5,466902,32.5,855,325720,396382,955
2022-06-06T00:00:00.000,23,GA,22457795,837300,8761240,12859255,0,211518,225460,249861,276794,1480450,15201230,15198947,14804324,13888661,3729470,344235,5926827,8887764,42404,143173,152587,164710,171179,245853,15296546,6983768,65.8,6981722,70.1,6765175,75.3,6295770,77.6,1452484,95,5854801,55.1,5854480,58.8,5693449,63.3,5314848,65.5,1274650,84,322207,2161080,3358828,12686,322102,2161033,3358667,12678,322061,2160987,3197911,12490,321684,2159928,2822050,11186,35488,694818,541400,2944,2261111,38.6,2257208,39.6,2192164,41.2,1435506,52.3,770812,60.5,1008017,1225321,25744,2029,,246239,17.2,168403,21.8,296,134670,126189,353
2022-06-06T00:00:00.000,23,OH,24036255,989300,9041940,14005015,0,205630,218546,240346,263813,1174610,18309825,18309236,17799352,16830986,5501690,632073,6965465,10690286,22001,156640,166474,177981,184731,268858,18212688,7470519,63.9,7469938,67.9,7204984,72,6763013,74.2,1907473,93.2,6900750,59,6900701,62.7,6667782,66.7,6261471,68.7,1805379,88.2,557164,2413270,3924717,5599,557156,2413260,3924686,5599,557149,2413238,3691816,5579,556881,2412585,3286562,5443,91867,815163,895692,2657,3639545,52.7,3633013,54.5,3520462,56.2,2389132,67.7,1382316,76.6,1533051,2045360,60097,1037,,546966,22.9,400580,29,847,261952,307035,373
2022-06-06T00:00:00.000,23,AZ,15328420,610900,5837420,8880100,0,210592,223808,246991,271854,1171330,12441795,12440507,12026489,11202643,3635500,372983,4874311,7159662,34839,170934,181642,193786,198682,277809,12161650,5367175,73.7,5366047,78.3,5136775,82.8,4735293,84,1313740,95,4519561,62.1,4519235,66,4349566,70.1,4024000,71.4,1138325,87,335437,1651221,2523879,9024,335198,1651202,2523811,9024,335188,1651158,2354236,8984,334869,1650429,2029848,8854,51004,553415,529028,4878,1942106,43,1937934,44.6,1861296,46.3,1230126,57.5,725680,63.7,847176,1067971,24599,2360,,294880,24,216382,29.8,497,136565,172980,817
2022-06-06T00:00:00.000,23,ME,3552250,155000,1401420,1995830,0,264263,277373,299784,324297,1245250,2937189,2936995,2846963,2691485,933484,143995,1208237,1581169,3788,218506,229332,240263,245715,327234,2951004,1227751,91.3,1227576,95,1181010,95,1112454,95,335937,95,1077778,80.2,1077744,84.2,1035893,87.4,973532,88.9,290543,95,132067,389351,555461,899,132048,389344,555453,899,132045,389329,513636,883,131985,389261,451491,795,24673,133870,131681,319,611976,56.8,610681,59,587967,60.4,400571,70.9,228663,78.7,278119,322303,10905,649,,132524,33.1,95991,42,74,66750,68466,154
2022-06-06T00:00:00.000,23,VI,153860,2900,41240,109720,0,144755,154441,172055,188769,751343,147946,147850,145397,138297,42583,2330,44398,101218,0,139191,148408,162591,169675,207945,145707,70463,66.3,70394,70.7,68999,77.2,65345,80.2,19295,94.2,57181,53.8,57155,57.4,56083,62.7,53035,65.1,15493,75.7,2115,15926,39134,6,2112,15918,39119,6,2112,15916,38049,6,2108,15892,35029,6,571,6182,8736,4,18063,31.6,18054,32.2,17652,33.3,13357,41.7,7524,48.6,6083,11832,146,2,,1630,12.2,1041,13.8,1,662,1033,0
2022-06-06T00:00:00.000,23,VA2,8300420,626600,4042080,3631740,0,0,0,0,0,0,7562420,7562245,7562224,7558862,4040113,256055,3905762,3400319,284,0,0,0,0,0,7562420,3483525,0,3483420,0,3483404,0,3481495,0,1700238,0,2963266,0,2963195,0,2963190,0,2961788,0,1513116,0,233835,1453821,1275598,12,233829,1453798,1275556,12,233828,1453798,1275552,12,233793,1453759,1274224,12,76674,826745,609696,1,1170837,39.5,1170831,39.5,1170756,39.5,1061304,45.5,764491,50.5,620270,529367,21200,0,,163854,15.4,132384,17.3,43,86148,79091,0
2022-06-06T00:00:00.000,23,WY,1007785,48400,445040,514345,0,174129,185313,205368,226456,1016130,755913,755873,739658,701940,238247,28861,333524,392837,691,130609,138991,150729,157730,240219,759899,337752,58.4,337716,62.1,328832,67,310278,69.7,92913,93.7,296141,51.2,296134,54.5,288752,58.8,272528,61.2,83786,84.5,26724,120356,148911,150,26721,120355,148908,150,26720,120354,141529,149,26700,120328,125355,145,3948,42989,36784,65,129398,43.7,129293,44.8,126186,46.3,90880,58.7,57475,68.6,60200,67290,1851,57,,17881,19.7,13970,24.3,16,9109,9324,12
2022-06-06T00:00:00.000,23,OK,7529630,326900,3160480,4042250,0,190288,203424,226440,250592,1185520,6007638,6007285,5868083,5523624,1666973,155452,2427572,3421580,3034,151824,162296,176472,183831,262461,5976658,2831049,71.5,2830731,76.5,2753807,82.8,2577673,85.8,686958,95,2283663,57.7,2283608,61.7,2222437,66.8,2076859,69.1,562741,88.6,144878,863261,1274987,537,144863,863242,1274967,536,144860,863231,1213834,512,144782,862937,1068678,462,20814,285801,255963,163,866928,38,865904,39,844015,40.6,589303,53.3,353821,62.9,395231,459176,12163,358,,98686,16.7,75772,21.4,97,52175,49597,259
2022-06-06T00:00:00.000,23,MT,2048195,105200,841200,1101795,0,191639,203270,223213,243778,992165,1623521,1623344,1580470,1498186,537135,61583,684146,875454,2338,151904,161106,172240,178315,260193,1628592,701239,65.6,701100,69.6,677371,73.8,637228,75.8,198188,95,610478,57.1,610449,60.6,591658,64.5,557219,66.3,178751,86.6,55361,238975,315606,536,55356,238959,315598,536,55354,238951,296818,535,55281,238827,262587,524,10147,86062,82293,249,295429,48.4,295121,49.9,287892,51.7,202191,62.9,126810,70.9,138444,151394,5192,399,,45977,22.7,35557,28,86,22130,25481,66
2022-06-06T00:00:00.000,23,FL,49671685,2399400,18399220,28873065,0,231271,244231,265680,287988,1104470,38278252,38268433,37497336,35564270,12709534,1488230,14212836,22430482,146704,178223,188162,200563,206196,282601,37899907,17146632,79.8,17138046,84.3,16718508,89.4,15748077,91.3,4813080,95,14480120,67.4,14478268,71.2,14146752,75.7,13339889,77.3,4124228,91.7,1367160,4907113,8164162,41685,1366338,4906356,8163979,41595,1366288,4906213,7833128,41123,1365331,4904720,7029460,40378,215240,1979758,1907106,22124,5939734,41,5932690,41.9,5798005,43.5,4246367,55.3,2609669,63.3,2536425,3287849,107010,8450,,918453,21.6,696569,26.7,1607,487393,466058,3190
2022-06-06T00:00:00.000,23,KS,6255815,256800,2405840,3593175,0,214732,229320,255163,282677,1315670,4704526,4704298,4549517,4244499,1319024,139232,1787004,2773806,4484,161484,172446,185566,191793,277405,4813821,2183117,74.9,2182907,80,2097654,85.6,1949004,88.1,533544,95,1805061,62,1805035,66.2,1737286,70.9,1611712,72.8,440575,92.7,126947,641876,1035409,829,126942,641868,1035398,827,126923,641841,967720,802,126792,641445,842773,702,18729,208379,213172,295,783002,43.4,781244,45,752248,46.7,498144,58.4,292378,66.4,335464,436294,10962,282,,107209,21.5,80217,27.4,146,49733,62218,44
2022-06-06T00:00:00.000,23,GU,324660,24100,87780,212780,0,192689,212528,247236,283437,2021420,358326,358290,341577,307475,50332,13655,113358,231007,306,212670,234543,260118,268434,313380,358227,154590,91.8,154556,95,145340,95,129320,95,17684,95,140282,83.3,140279,91.8,133291,95,119053,95,16636,95,11211,40753,88191,127,11210,40752,88190,127,11209,40752,81203,127,11200,40735,66991,127,636,6795,9167,38,63368,45.2,63281,47.5,59532,50,31513,67.9,12613,75.8,22695,39218,1453,2,,6534,20.7,3619,28.7,4,2934,3847,0
2022-06-06T00:00:00.000,23,NE,4117310,150500,1440180,2526630,0,212846,228292,254562,282330,1317720,3251448,3251039,3138482,2930056,893360,95425,1165665,1983267,7091,168085,180260,194044,200918,285914,3265079,1364347,70.5,1364022,75.6,1304168,80.6,1207406,82.8,310221,95,1234542,63.8,1234475,68.4,1182425,73.1,1094889,75.1,289031,92.5,88886,417392,726487,1777,88870,417370,726461,1774,88860,417347,674468,1750,88791,417162,587291,1645,7027,140254,140806,944,629170,51,628804,53.2,605261,55.3,387493,68.7,224350,77.6,246419,375221,6980,550,,76600,19.8,56396,25.1,84,29294,50699,118
2022-06-06T00:00:00.000,23,NH,3678100,179700,1290540,2207860,0,270506,283784,306874,333023,1448850,2622295,2621592,2549764,2395469,743575,88775,977591,1555786,143,192857,202269,212734,216891,292903,2638891,1210774,89,1210245,93.4,1169362,95,1098582,95,313967,95,967988,71.2,967793,74.7,937312,78.2,880661,79.7,251200,95,79493,347204,541177,114,79483,347103,541093,114,79481,347101,510616,114,79449,346942,454164,106,15742,103156,132255,47,451862,46.7,451017,48.1,433497,49.2,290496,56.6,153587,61.1,191458,252562,7810,32,,64858,22.3,45162,29.4,57,30565,35943,25
2022-06-06T00:00:00.000,23,UT,6476350,249100,2192460,4034790,0,202010,218932,249834,284703,1770110,5284881,5284174,5048692,4590562,1029601,185197,1835854,3263497,333,164846,178631,194760,201803,281410,5253607,2321470,72.4,2320865,78.5,2191252,84.5,1973912,86.8,378092,95,2069728,64.6,2069601,70,1965154,75.8,1772045,77.9,344604,94.2,170653,669876,1229184,15,170620,669851,1229115,15,170607,669797,1124736,14,170438,669373,932222,12,16980,148171,179449,4,932913,45.1,932112,47.4,888612,50.1,480584,66.2,258993,75.2,355435,564826,12644,8,,72689,15.1,50792,19.6,278,31031,48392,1
2022-06-06T00:00:00.000,23,RI,2690425,89100,1032200,1569125,0,253967,267747,290076,314719,1438380,2274882,2274737,2201397,2065372,591624,65861,870120,1336943,1958,214741,226378,237350,241602,316299,2448483,1055506,95,1055303,95,1008120,95,939397,95,222825,95,883315,83.4,883272,87.9,842907,90.9,783012,91.6,191705,95,60741,295223,526840,511,60740,295219,526803,510,60740,295209,486453,505,60712,295081,426737,482,6821,85702,99022,160,480589,54.4,479449,56.9,459869,58.7,284441,70.4,150151,78.3,202543,272773,5193,80,,73005,25.7,50621,33.7,127,36311,40817,27
2022-06-06T00:00:00.000,23,MH,107680,12600,57800,37280,0,138511,155611,187697,226556,2885320,72644,72608,65089,57563,3583,2923,53872,15847,2,93444,104928,113457,121111,96008,72714,36537,47,36511,52.8,31467,54.9,26947,56.7,1518,40.7,28963,37.3,28952,41.8,26521,46.2,23778,50,1352,36.2,2876,20731,5353,3,2875,20726,5348,3,2873,20721,2924,3,2864,20688,223,3,122,1225,5,0,9198,31.8,9195,34.7,9114,38.3,2815,49.9,734,54.3,8751,417,30,0,,247,8.8,87,11.9,0,309,9,0
2022-06-06T00:00:00.000,23,WI,12088245,452700,4531700,7103845,0,207615,220109,241775,265335,1188330,10537815,10537199,10213490,9620942,3165767,335840,4030929,6168156,2890,180986,191867,204278,211178,311210,10534767,4202824,72.2,4202173,76.5,4034828,80.7,3767355,82.7,1049180,95,3838877,65.9,3838781,69.9,3688598,73.8,3445981,75.6,980710,95,301196,1343646,2193026,1009,301180,1343634,2192963,1004,301164,1343598,2042838,998,300958,1343235,1800842,946,30746,468600,481011,353,2185907,56.9,2181489,59.1,2107095,61.1,1395843,72.7,799529,81.5,903515,1254799,27433,160,,387773,27.8,285080,35.7,174,178176,220881,28
2022-06-06T00:00:00.000,23,MD,16478670,609200,5637860,10231610,0,272569,289926,319175,349792,1717610,12400505,12399319,11904147,11032307,2875736,367299,4509859,7504640,18707,205113,218154,230572,234182,299744,12512091,5263826,87.1,5262743,92.6,5004358,95,4607061,95,1016219,95,4606516,76.2,4606346,81,4382253,84.9,4030630,85.6,919954,95,327800,1531394,2742577,4745,327759,1531359,2742487,4741,327617,1531275,2518758,4603,327396,1530619,2168414,4201,55362,438400,424906,1286,2386241,51.8,2374703,54.2,2258061,56,1373298,68.3,703227,76.4,986247,1362973,35960,1061,,415843,30.3,274139,39,574,214421,226035,552
2022-06-06T00:00:00.000,23,WV,4229245,167000,1695120,2367125,0,235988,248908,271482,295219,1152350,2774654,2773920,2724225,2596161,927686,67642,1198334,1506930,1748,154823,163256,174872,181223,252768,2777060,1170984,65.3,1170543,68.9,1142574,73.3,1080750,75.4,343419,93.6,1037765,57.9,1037527,61.1,1015625,65.2,961204,67.1,312574,85.2,61273,425714,550296,482,61256,425638,550152,481,61254,425617,528283,471,61194,425250,474322,438,9637,160462,142277,198,481224,46.4,480843,47.3,470120,48.9,344461,59.5,211704,67.7,226555,249467,5120,82,,70407,20.4,52917,25,51,34527,38685,6
2022-06-06T00:00:00.000,23,MO,12003005,431200,4585160,6986645,0,195571,208048,229252,251802,1130190,9117257,9116784,8869115,8372671,2690773,252523,3304421,5557988,2325,148552,158021,169396,175644,253360,9088509,4083641,66.5,4083159,70.8,3945063,75.3,3700273,77.6,1026425,95,3464210,56.4,3464159,60,3356453,64.1,3148340,66,905435,85.3,238792,1177124,2047504,790,238776,1177111,2047485,787,238760,1177098,1939859,736,238511,1176598,1732727,504,40268,412451,452535,181,1494261,43.1,1491501,44.4,1447259,46,1004621,57.3,604689,66.8,609707,866634,17841,79,,206567,20.6,155336,25.7,123,92076,121145,6
2022-06-06T00:00:00.000,23,NV,6152810,259200,2105200,3788410,0,199756,212563,234679,257707,1240560,4994119,4994002,4871569,4571984,1266266,188282,1715514,3089794,529,162139,172529,185810,191495,255310,4969680,2334485,75.8,2334367,80.6,2266801,86.5,2112395,88.5,509683,95,1886711,61.3,1886692,65.2,1833807,69.9,1713396,71.8,422564,85.2,173095,609045,1104498,73,173091,609040,1104488,73,173090,609039,1051605,73,173046,608932,931348,70,26211,193915,202394,44,741922,39.3,740869,40.4,719787,42,475488,55,268678,63.6,302147,427339,12429,7,,103955,21.9,75563,28.1,38,48871,58136,3
2022-06-06T00:00:00.000,23,IA,6873955,290900,2670820,3912235,0,217870,232273,256847,283085,1243130,5223322,5223133,5069799,4778771,1612785,179410,2082377,2960946,589,165553,176491,189434,196801,291667,5231089,2152444,68.2,2152248,72.7,2072648,77.4,1936723,79.8,551775,95,1964357,62.3,1964341,66.4,1893652,70.8,1770899,72.9,518117,93.7,163780,719350,1080799,428,163778,719345,1080790,428,163775,719328,1010126,423,163678,719106,887704,411,14617,272461,230897,142,1053064,53.6,1051382,55.5,1020488,57.6,697434,70.8,412605,79.6,476186,562596,14212,70,,175475,25.2,134202,32.5,66,87183,92496,3
2022-06-06T00:00:00.000,23,CA,93288755,3735700,33500580,56052475,0,236101,251259,277263,304690,1597930,76975243,76913184,74084915,68679087,16666470,2318910,28898874,45742271,15188,194814,207154,220188,224313,285477,77267082,32629046,82.6,32591478,87.8,31096439,92.4,28603181,93.4,5979534,95,28712597,72.7,28688130,77.3,27423461,81.5,25197123,82.3,5331530,91.3,2090074,9840560,16777168,4795,2089683,9840240,16753414,4793,2089450,9839744,15489540,4727,2081991,9812844,13297874,4414,202634,2693650,2433783,1463,15366421,53.5,15294455,55.8,14591596,57.9,8074254,69.2,4093365,76.8,6544252,8588675,232880,614,,2245662,27.8,1446196,35.3,1873,1213642,1168269,61
2022-06-06T00:00:00.000,23,MS,5723415,229500,2309860,3184055,0,192309,204944,226991,251295,1175980,3930121,3929927,3852762,3637800,1167581,94025,1581775,2251029,3292,132054,140723,152801,159723,239901,3969926,1782931,59.9,1782753,63.8,1739966,69,1627640,71.5,448217,92.1,1550896,52.1,1550864,55.5,1516892,60.2,1423263,62.5,410735,84.4,86749,588878,873833,1436,86737,588870,873821,1436,86729,588856,839874,1433,86641,588497,746751,1374,17818,208445,183854,618,587066,37.9,586667,38.7,575365,40.4,436021,53.5,260309,63.4,272271,305697,8288,810,,61543,14.1,45772,17.6,72,34166,30068,180
2022-06-06T00:00:00.000,23,KY,9193375,384300,3790300,5018775,0,205775,219147,241539,265336,1224860,6642025,6640811,6472093,6115479,1893018,237736,2725922,3675836,2531,148669,158301,170042,176503,252213,6704394,2970232,66.5,2969732,70.8,2877860,75.6,2702408,78,731149,95,2577858,57.7,2577803,61.4,2502648,65.8,2350606,67.8,651703,86.8,211781,984755,1379464,1858,211757,984742,1379447,1857,211744,984630,1304435,1839,211611,984353,1152909,1733,38921,298094,313832,856,1157288,44.9,1155702,46.2,1124180,47.8,780076,59.8,450717,69.2,519888,613116,24052,232,,142971,18.3,104499,23.2,192,65398,82543,19
2022-06-06T00:00:00.000,23,PW,46290,3800,30000,12490,0,214982,227212,248270,279141,2323800,48096,48092,45609,42008,5155,2349,36914,8708,125,223370,236058,244618,253320,258785,48462,20444,94.9,20441,95,19039,95,17510,95,1871,93.9,18199,84.5,18198,89.3,17148,92,15708,94.7,1805,90.6,2354,12682,3102,61,2354,12682,3101,61,2354,12682,2051,61,2354,12682,611,61,227,1539,37,2,11559,63.5,11525,67.2,10882,69.3,4690,78.5,1548,85.8,10618,941,0,0,,578,12.3,227,14.7,0,591,9,0
2022-06-06T00:00:00.000,23,MN,13218130,505000,4700320,8012810,0,234379,249964,276641,304813,1436160,10617375,10607294,10179026,9508933,2848273,357844,3860846,6393394,5291,188264,200591,213036,219278,309466,10634087,4254810,75.4,4248953,80.4,4025004,84.2,3731294,86,949637,95,3921650,69.5,3917507,74.1,3718261,77.8,3441097,79.4,893353,95,329083,1309895,2280791,1881,329068,1309885,2276678,1876,329063,1309830,2077517,1851,328509,1307473,1803317,1798,50669,376748,465495,441,2292498,58.5,2285805,61.5,2188920,63.6,1353235,75.4,743840,83.3,910957,1352018,29046,477,,429080,31.7,300723,40.4,199,186444,257660,132
2022-06-06T00:00:00.000,23,OR,10445185,463700,3934660,6046825,0,247649,261789,286344,311687,1363460,8002154,7995823,7735069,7266142,2188151,276776,2994062,4713703,17613,189726,200400,212049,216824,285630,8002306,3303496,78.3,3299743,82.7,3161329,86.7,2951326,88.1,761624,95,2954469,70,2951978,74,2839262,77.8,2650080,79.1,703174,91.8,248137,1007682,1692703,5947,248136,1007681,1690215,5946,248134,1007678,1577522,5928,247270,1004700,1392513,5597,52652,317568,331402,1552,1608793,54.5,1602003,56.4,1534874,57.9,927853,69.3,543737,77.3,678116,905557,24253,867,,309250,33.3,220525,40.6,257,147295,174603,60
